,word,freq
7614,jiyaningizni,2
18964,adovatini,2
7739,oqlash,2
10748,ko‘zlarni,2
13124,olam,2
13123,o‘yla,2
15400,shitir-shitir,2
12969,sezilib,2
13118,yo‘lagini,2
15407,g‘o-g‘u,2
9952,obro‘si,2
19039,tusidagi,2
12978,salmoqqina,2
12979,ishimiz,2
7735,o‘ngg‘aysizlanib,2
7734,ruhiga,2
19052,o‘zingdami,2
9982,mursakni,2
13104,bo‘yningga,2
15389,soqolig‘a,2
13152,otliqni,2
19074,oralaringg‘a,2
9990,yoz,2
13151,chog‘lar,2
17052,foji’a,2
7575,tushira,2
18959,uyalg‘annamo,2
17050,o‘g‘rilarni,2
13149,kelmasligiga,2
12958,26,2
12959,1265-nchi,2
13147,ayrilmas,2
15505,bejo-bejo,2
7578,sunnat,2
7745,xoin,2
7582,o‘ylamoqda,2
19064,dada,2
7587,turg‘anim,2
7744,qiling,2
15383,qorong‘iliqqa,2
19062,qilishga,2
9983,dakana,2
7597,homiddan,2
7632,qo‘rboshini,2
7635,otabeklarni,2
7463,ko‘chasiga,2
7718,qarasa,2
13050,shamolg‘a,2
13048,ketsangiz,2
15447,chinorning,2
13036,opag‘a,2
12990,maktubini,2
13029,chilimni,2
10723,bayt,2
13026,tashlag‘ach,2
17030,eshitishi,2
9964,fe’lim,2
7688,kimarsa,2
18994,madfun,2
15469,ziyoratxona,2
7698,ishonamankim,2
10728,istiqbolini,2
15471,shoxlari,2
7715,qo‘rqarliq,2
18982,turkistonimizni,2
13010,umidini,2
12994,ortig‘i,2
7705,javoblari,2
15488,azon,2
7706,oqlashingizg‘a,2
17517,bitta-ikkita,2
15442,qo‘na,2
13103,bajarib,2
13064,xizmatidan,2
13102,yomonlig‘im,2
13100,unutaturg‘an,2
12980,sovchining,2
17039,teshkan,2
15492,ollohu,2
10713,yorni,2
13088,bo‘lsa-chi,2
17518,tur-sin,2
7646,oyoqlandirmoq,2
13084,ishonmas,2
7652,hojilar,2
13082,sinamasdan,2
13080,takror-takror,2
13079,etka,2
13078,paranjisini,2
12988,ko‘rmak,2
13076,chorak,2
17509,kunmi,2
10716,gardishi,2
7657,fikrlaringiz,2
13067,ishonmag‘ansumon,2
10718,tevarakni,2
13066,shundoqmi,2
7564,qoyil,2
12957,zavjingiz,2
7563,zakovatiga,2
15317,boqiy,2
13242,qo‘ltug‘ig‘a,2
15545,peshonasiga,2
18924,kengashimga,2
7496,bo‘lsaham,2
15322,qalbi,2
18927,buyurg‘an,2
10672,suyganining,2
15328,yog‘ochi,2
7502,dunyoniki,2
13228,bo‘ldingmi,2
15533,eyyy,2
15329,kulgandek,2
15330,orsiz,2
7507,tiriklikning,2
13225,yur,2
15334,chiqg‘uchilar,2
13220,o‘ta,2
10674,sayrog‘i,2
10764,ko‘rishkach,2
13219,ko‘chani,2
18928,tog‘,2
13218,ixtiyoricha,2
12929,haqqim,2
7493,buyurdi-da,2
13247,emgan,2
7562,aytmas,2
15315,shipirib,2
19131,birav-ning,2
18918,suyak,2
10006,uy-joylari,2
15304,daraxti,2
15560,istiqboli,2
19128,ketgandek,2
7471,dog‘ini,2
12996,holida,2
15309,qarashida,2
19125,bo‘shatdirib,2
10668,o‘qdek,2
7474,zinhor,2
13255,yugirgan,2
7480,ikkida,2
13251,darbozasida,2
12896,tushunishka,2
19120,yeshmak,2
10004,mujib,2
12901,mutolaa,2
7483,dorg‘a,2
19119,masalasini,2
9944,ishtiroki,2
12902,bo‘lolmas,2
13213,o‘n-o‘n,2
7790,uqdira,2
15339,bo‘lganda,2
13211,borsa,2
13183,xolamning,2
15359,uzgan,2
7551,achchig‘lansangiz,2
17058,kelmadimi,2
13180,o‘lturibman,2
10688,mukofoti,2
17014,ishingizni,2
13177,o‘lturibsan,2
15518,ko‘ringandek,2
13175,ishsiz,2
13170,yuribdir,2
7762,mutaraddid,2
7558,boshingizda,2
13168,jo‘blag‘an,2
9992,hasan-alining,2
10689,qayrilg‘an,2
7760,vijdoni,2
19076,muddatdan,2
13158,qolg‘anliqdan,2
12950,bo‘lg‘ansiz,2
15379,kuzning,2
7561,emish-da,2
10751,kechikib,2
7543,keltirish,2
7542,bajo,2
10757,axtaxonag‘a,2
15349,nikohni,2
15342,iti,2
17060,olmadingizmi,2
19093,tushkanda,2
12930,ma’zursiz,2
7526,chog‘larida,2
7529,tirishaman,2
7530,tizasi,2
13206,sudray,2
17059,qolibdir,2
10761,yumishini,2
7780,og‘ishqanini,2
9994,cho‘ri,2
15352,bo‘larmidi,2
13551,boqqan,2
13192,xabaring,2
13189,shamshodbekning,2
13188,bazmga,2
12937,gunohlarimni,2
17496,keskin,2
7535,ketsang,2
7536,arzir,2
7773,o‘qug‘an,2
16704,turay,2
15042,bo‘zagar,2
15090,sozlash,2
14130,yoshlarg‘a,2
10347,kelinsiz,2
14125,nusbatda,2
19580,tona,2
14676,amal,2
17366,o‘cha,2
14680,erdan,2
14681,sovchisi,2
14115,uyquni,2
14682,muqaddimasi,2
10356,mukkadan,2
6719,tuzatish,2
19566,yolg‘onlash,2
17278,tushkanini,2
14685,niyatida,2
10212,qilmadingiz,2
14701,tuzukrak,2
14091,bo‘shag‘an,2
6730,ostlari,2
10360,hisoblab,2
14087,bordim-da,2
19556,ko‘nglingizdagicha,2
14083,quchoqlar,2
6746,popoqlik,2
14080,ko‘kragi,2
17270,dahshatka,2
10380,izlab,2
10209,ixtiyorni,2
14127,battar,2
17360,qunduz,2
14191,tikanga,2
10342,ranjishdan,2
14185,kuygan,2
10323,bilmaganga,2
6661,epaqalik,2
14175,endilikda,2
14643,berilmas,2
14647,kelgandek,2
14159,chelak,2
19595,zaif,2
6671,deyishiga,2
19592,uyalmang,2
6674,majburmiz,2
6675,chorasini,2
6676,qolaberamizmi,2
14158,ustimdan,2
6679,oxirini,2
6680,aytalmay,2
6681,o‘krab,2
14651,amalda,2
6684,yupatdi,2
19588,uyalaman,2
6686,bo‘lmag‘ir,2
6687,tushmang,2
6688,insoflik,2
14657,burung‘idek,2
14660,to‘g‘rini,2
6696,yo‘rg‘asini,2
17297,xotinidan,2
6753,tanidan,2
10382,isboti,2
14072,bolalarcha,2
10385,yoshlarni,2
17249,oilani,2
14016,kasal,2
17391,o‘tida,2
6801,gazlik,2
6805,dushmanning,2
14754,hasadini,2
14757,turmas,2
6807,qoqa,2
14758,chekdagi,2
6809,ochingiz,2
14004,yesangiz,2
13997,rahmini,2
10408,haqqing,2
13996,bandasiga,2
10409,qo‘yma,2
10171,safari,2
14777,ayira,2
17244,payqadim,2
10416,havasimiz,2
14782,oyshabibi,2
6817,devoriga,2
14783,kirsang,2
14787,xotinlarni,2
17240,bermasdan,2
10423,kishilardek,2
13959,ukasiga,2
6822,ishonsa,2
14018,kunlarga,2
10181,qatnash,2
14750,qoraliq,2
17259,eb,2
10386,artar,2
14717,beraturgan,2
14065,iftor,2
10200,muddaoni,2
14063,akangga,2
10197,esidan,2
6766,o‘liklar,2
14062,kelsangiz,2
19538,aql-hushi,2
19537,kelinlardan,2
6770,ingrab,2
14059,hayitda,2
6775,po‘stunini,2
10185,ko‘rila,2
14727,to‘kilib,2
6779,tushirgan,2
6780,yoqut,2
17258,yigitlik,2
6783,qinli,2
10194,uylansa,2
14045,odimi,2
14043,bo‘zni,2
19527,egachi-singildek,2
14734,yelning,2
10399,balli,2
17252,yanchib,2
10319,muloyimona,2
14626,mashoyixlar,2
13557,may,2
14496,cho‘b,2
6530,falokatning,2
6531,og‘irlig‘i,2
17338,otangdan,2
6535,kutishni,2
14353,yomg‘ur,2
10247,chiqishda,2
6543,umrining,2
6547,kutish,2
6549,birdan-bir,2
14349,ayrilg‘an,2
14345,tarqag‘andek,2
14342,boladan,2
6553,tug‘ilib,2
6554,o‘sqan,2
6555,yeringda,2
10267,jonlanib,2
17333,qo‘rqma,2
10241,ko‘yiga,2
14520,xohlamasangiz,2
19646,dasturxoning,2
10278,haddan,2
10239,sovitish,2
19645,qo‘yishni,2
10238,marg‘ilonliqdan,2
6568,baxtka,2
14322,ko‘chib,2
14321,qaynim,2
14500,achchig‘landi,2
10253,bil,2
6655,holatida,2
14494,yetmas,2
6484,zindonga,2
6485,jo‘natildilar,2
19687,chiqg‘andir,2
14433,tashlang‘an,2
14440,tuzoq,2
14445,ilhom,2
14453,quvlanishg‘a,2
6502,voqi’a,2
14455,bolalarini,2
14410,darmonsizlang‘an,2
14406,o‘ylag‘anim,2
14404,halok,2
10255,zo‘rlamayman,2
19673,dalasiga,2
6514,vartaga,2
14402,qabri,2
14401,o‘rtoqlarimg‘a,2
14400,uylanishimga,2
10254,ko‘nmasa,2
14387,xotinsiz,2
14477,edi.yusufbek,2
14478,fursati,2
14381,baraka,2
14379,shum,2
14485,jim-jit,2
14486,ketkanligi,2
14491,tunlari,2
14320,qo‘shnimizdan,2
19643,hasharchi,2
6574,qayg‘ulari,2
19641,oldilarig‘a,2
19612,xotinlardan,2
10308,o‘lturganning,2
14599,xurrak,2
14227,orqamdan,2
14601,ketishiga,2
14224,kinoyaga,2
14605,oylardan,2
6637,qamalish,2
6638,sirlari,2
14608,sovuqchiliq,2
19607,qudalarni,2
14609,o‘tdimi,2
14610,ichish,2
14611,oybodoqning,2
10310,imlab,2
6644,olmag‘anidek,2
14211,sovchim,2
6645,olishig‘a,2
14206,yuborgan,2
6647,olishning,2
10231,yuborayliq,2
14619,qaramas,2
14621,nasihatlarni,2
17304,taqdirning,2
6653,taraflik,2
14624,yoshlik,2
14193,azoblanar,2
6624,iste’mol,2
14236,hammasiga,2
14240,aytgan,2
10296,silliq,2
14310,kunlardagi,2
14308,kunlarim,2
14307,saodatlik,2
14536,jonni,2
14537,azobdan,2
10285,ke-lishiga,2
6583,ajralib,2
14547,allaqayoqlarg‘a,2
14290,ketasizmi,2
14289,yemay,2
14288,so‘radim,2
10289,kelishining,2
14281,o‘choqda,2
14246,sig‘mas,2
14278,qo‘ltug‘i,2
6596,mahbuslar,2
14277,sochi,2
14561,tungi,2
14570,zanjirni,2
14572,javobig‘a,2
6608,uyqusiz,2
14257,yashirinar,2
14256,ortig‘a,2
14579,o‘tacha,2
14582,isidan,2
6618,balosiga,2
13958,tepki,2
13957,ro‘za,2
13951,chaqa,2
7063,soqollik,2
13712,quvladimi,2
10525,ko‘ngilsiz,2
14977,zamonlar,2
19365,kulguga,2
13708,tarixini,2
13701,muddaosi,2
13692,holimdan,2
7075,dodxohning,2
14991,peshtoqdan,2
14993,darra,2
14996,afandi,2
19361,uquvim,2
7082,sipohlarning,2
19358,yakkash,2
10116,dami,2
7090,o‘tkaza,2
7092,qamchisini,2
15001,farzi,2
19350,o‘g‘lingizdan,2
13674,muhabbatim,2
7099,salomlariga,2
7100,qaytarishni,2
7103,orqasidag‘i,2
7105,egarga,2
13673,bilintirmaslik,2
10528,aytasan,2
15009,tosh,2
7066,otliqdan,2
7059,qoshig‘a,2
13950,oyingga,2
10522,to‘g‘rilig‘ig‘a,2
7023,qoshlik,2
19394,kulmadi,2
13743,ishimga,2
14954,kuzga,2
14956,o‘tingiz,2
7028,otlanib,2
17417,bo‘yingizni,2
19391,o‘g‘lingning,2
13732,o‘rtog‘imning,2
7033,so‘lig‘a,2
7034,to‘fangcha,2
7036,barra,2
14961,qaro,2
14963,quchoqladi,2
7038,jin,2
13727,ota-onamdan,2
19387,xippa,2
10122,kechiradir,2
13725,yostiqni,2
7047,amri,2
14969,qudalar,2
7050,dodxoh,2
13719,eshitishka,2
7052,kichikroq,2
10508,orzuingizni,2
7053,otka,2
10514,keliniga,2
7106,qiyshiq,2
10534,bandasi,2
19343,ilohim,2
15010,aka-ning,2
17431,tuynukdan,2
13596,yanglishmasam,2
7166,zulmlar,2
13595,ichkach,2
7168,so‘zlamakda,2
13590,yillarda,2
15069,dutorini,2
13588,unuta,2
7174,egarining,2
13584,salomatligiga,2
10556,qistay,2
15076,ajralish,2
10092,beradilar,2
13577,boshni,2
19299,kundashning,2
15078,kuylar,2
13574,sezdirmaslik,2
10091,kengashlari,2
10557,unutmaysizmi,2
7194,shungacha,2
15082,bilmasangiz,2
10076,marg‘ilonliqqa,2
7197,merganlarni,2
7201,buyurdim,2
7205,turdilar,2
13563,quyar,2
10561,ikkilanish,2
17429,o‘qushdan,2
7157,ulashilib,2
7154,haqiga,2
13645,savollariga,2
7109,qarshida,2
13663,berilgandek,2
13661,sham’ga,2
7113,rustamona,2
13658,nur,2
7115,itdek,2
7120,turguncha,2
13649,mo‘’tadil,2
19336,hasrati,2
13648,ezmalik,2
10536,ishondirib,2
7130,soyai,2
7133,mudofi’larga,2
15054,ichishib,2
17162,oilangiz,2
10548,so‘yingan,2
15038,kunduz,2
15039,bo‘zaxonada,2
15040,uchratib,2
15041,bo‘zaxonag‘a,2
10550,shartiga,2
15600,dedikulib,2
10551,demasdan,2
10552,ko‘ndi,2
7149,liq,2
13612,tunov,2
13745,to‘qug‘an,2
10127,kinasi,2
14950,o‘ylamay-netmay,2
6906,bo‘zarg‘an,2
13902,bahonasi,2
13901,o‘tkuzib,2
10444,berasanmi,2
6869,quyoshg‘a,2
13899,tanganing,2
6872,qo‘ruq,2
13883,akangiz,2
14856,qilmayman,2
13876,uyingiz,2
13872,kutmay,2
6879,yeri,2
14862,qizingizg‘a,2
6880,o‘rag‘an,2
10445,o‘zingda,2
6887,borsaq,2
10145,kosaga,2
10446,yoqqan,2
6889,ko‘lagasida,2
13860,puli,2
10448,tamomladi,2
13853,to‘kdi,2
13852,chaqalarni,2
10142,soladir,2
6899,turg‘uzilg‘an,2
14877,eshitkanda,2
13849,shohining,2
10453,fe’lini,2
14839,xatingizni,2
13905,tanitib,2
13907,erkaksiz,2
17230,badbaxtni,2
13949,hayit,2
6827,qulfni,2
19508,ko‘rganing,2
10428,tufayli,2
6829,tushuradir,2
6830,o‘zimizni,2
14805,muddaong,2
10429,kechiraturgan,2
10432,oldingg‘a,2
10163,kalvak,2
13946,bog‘lana,2
19501,onasiga,2
6841,po‘stun,2
10149,faryod,2
19498,o‘g‘ul-qizning,2
14812,tangri,2
10158,jodu,2
17228,bo‘lg‘uchi,2
13935,kirlarimni,2
13934,mamnuniyat,2
6855,o‘lturadirlar,2
10441,hayoti,2
14820,uyatsizning,2
10442,kechirmakchi,2
17402,qilarsiz,2
14829,ko‘rsatmakchi,2
14880,toqati,2
6907,belanib,2
7019,shohidan,2
13841,edi.uning,2
19433,qoldirmag‘an,2
13772,o‘la,2
13770,yonimdag‘i,2
6963,keladirlar,2
6966,yugir,2
6967,tursinlar,2
17206,yomonlarni,2
17410,ko‘yingizda,2
10473,nafratlanib,2
6978,quyig‘a,2
10132,duosini,2
6985,tuzat,2
10474,qarag‘andek,2
6990,oybolta,2
6992,tizilishib,2
10475,vafosiz,2
6995,yashil,2
6996,bayroq,2
7000,tantanaga,2
17202,havlingiz,2
14943,arzimas,2
7005,sarkarda,2
10496,aytkuchi,2
14944,rizolig‘imni,2
14946,bildiraveringiz,2
7013,yoqa,2
7017,kamarga,2
10138,sababni,2
13774,yaqinliq,2
17207,paytida,2
6927,tanishlaridan,2
13840,so‘ramay,2
13838,borliq-yo‘qliq,2
14894,kunduzlari,2
13827,shogirdlar,2
17213,haydalg‘an,2
14904,achchig‘lanib,2
6917,tilini,2
6921,besar,2
19456,tuya,2
14906,so‘kdi,2
13811,shundoqki,2
6926,begisi,2
13807,poylar,2
14934,tashlandiq,2
17408,dushmandan,2
6930,paytda,2
13803,va’damdan,2
6941,qotig‘a,2
14917,yum-yum,2
14920,bitkuncha,2
13791,tushunilmagan,2
13790,niho-yat,2
13787,o‘ngimda,2
6948,xabaridan,2
6952,begining,2
10463,so‘zlangan,2
12838,og‘zining,2
15660,ishxona,2
16989,ayblay,2
9645,achchig‘lar,2
16788,bo‘shatishka,2
16322,zanjiriga,2
11793,chiqmaydir,2
11790,ichsang,2
11789,qiliq,2
16331,joni,2
8906,o‘tsin,2
16781,qilding,2
9647,vaziyati,2
11775,o‘lturibdir,2
8907,ehtimolidan,2
16339,zanbilning,2
8908,soatda,2
18253,beklik,2
7862,janobga,2
11094,yotibsiz,2
8918,chovig‘a,2
8924,g‘aribi,2
8927,xoda,2
16341,xavfli,2
11095,uylanishda,2
11764,yuboraman,2
9642,qilingizda,2
11761,tushkanni,2
16351,mushukdek,2
8930,ro‘monning,2
8933,ta’rifi,2
9636,o‘shandog‘,2
17725,borasida,2
11082,onglashiladirkim,2
8895,qo‘qonga,2
8893,qo‘rqmangiz,2
17710,tojdor,2
8847,ko‘riladigan,2
16277,hez,2
8848,janobidan,2
16279,quy-chi,2
11075,aytkanini,2
11852,cho‘zmoqqa,2
16291,iltimosi,2
11839,yo‘liqdi,2
11834,musohaba,2
11833,tinchitdi,2
18277,etsalar,2
18276,tanbeh,2
8869,dahshatidan,2
16298,oshnalig‘im,2
11825,otangni,2
16305,ovozi,2
11079,desang,2
16316,arvoyi,2
8885,otag‘a,2
8886,kunlarida,2
16320,tovoq-qoshiq,2
9669,haqlik,2
8890,nasibasiz,2
16790,qo‘lingizni,2
8892,tasallo,2
9661,amr,2
16354,eshik-ning,2
8940,ortiqchadir,2
16357,moshak,2
11645,yayov,2
18190,sazovordir,2
8998,ko‘zni,2
11643,eshakka,2
18187,zotini,2
17746,ko‘rsatilgan,2
16432,tushishning,2
18178,sadoqat,2
11634,olding,2
9017,oliyliq,2
11632,aytding-ku,2
18171,soyabon,2
11630,adimcha,2
9026,munaqqash,2
11629,kelma,2
9609,ko‘pi,2
11625,yugirdi,2
18164,bo‘lishib,2
9029,boshilari,2
18163,jam’,2
18156,qullaricha,2
9039,yupqa,2
9042,ikkiga,2
11622,naridan,2
11618,adimlarini,2
9608,masxara,2
11617,ehtiyotlab,2
9054,kursi,2
16429,qarasaq,2
18199,muayyan,2
16363,yo‘lak-dan,2
9623,ma’nosiz,2
8952,ichkarigi,2
16371,hozirmiz,2
11727,kutilgan,2
18221,darig‘,2
6481,aytmay,2
11101,emas-da,2
8962,ta’lim,2
8963,belidan,2
18214,zohir,2
9631,tutuni,2
16388,darbozabonni,2
16398,qilma,2
16400,ko‘rding-ku,2
17739,pisandnoma,2
11688,tushunmaysiz,2
16775,xanjarni,2
16773,siqa,2
8970,tashlanib,2
11684,o‘tquzmay,2
11681,yaxshilig‘ini,2
8973,kiriladirgan,2
11679,kuchidan,2
18209,aylab,2
18208,muzaffarni,2
17741,marjudir,2
16419,jonkeldiga,2
11654,charlari,2
11863,turmoqchi,2
16271,jo‘yalik,2
11865,o‘lturmang,2
8696,yordamga,2
18374,kor,2
8700,qonli,2
8704,sipohlarni,2
16183,suzilgan,2
16185,tashib,2
11993,ro‘zg‘or,2
8708,buholdan,2
8709,bo‘g‘ilg‘an,2
11992,bilamanki,2
8713,natijalanib,2
11989,yemakchilar,2
17701,o‘girgan,2
8728,muzaffar,2
11987,aqlini,2
9686,bog‘lanib,2
11983,qolabersa,2
9685,bilsa-da,2
16189,alang‘lar,2
16190,etkach,2
8739,qanoti,2
8740,yo‘qki,2
8742,qamalishining,2
8747,qilmishlarimdan,2
11979,sihir-jodu,2
11978,bilmaysizmi,2
11975,hadeb,2
16195,shap-shap,2
8697,yugurtirdi,2
16827,haqlimi,2
11038,bitirdida,2
12000,kerakkim,2
12048,tabi’atini,2
9696,ko‘rinmagan,2
8655,asrdan,2
18402,burung‘icha,2
16828,siltab,2
17697,faqirlarning,2
12032,savolingiz,2
12025,husnga,2
8663,chipiga,2
8664,achchig‘ig‘a,2
12024,indallo,2
18395,kezlarida,2
8671,xadra,2
8673,urushlar,2
9691,parvosiz,2
12012,bermagandek,2
12011,gaplarga,2
8680,yuraklik,2
12008,qisib,2
12004,o‘ylag‘ancha,2
8684,qayg‘usida,2
12003,bo‘lg‘anlarida,2
12002,qudalaringiz,2
8685,olomong‘a,2
18381,nuchukda,2
8694,ololmay,2
17699,andog‘ki,2
8754,aqlimni,2
8763,ko‘chkan,2
11867,onag‘a,2
8802,qaram,2
16809,tilimdan,2
11922,bedi,2
16805,hisobsiz,2
11915,xo‘yini,2
8807,aldanish,2
16235,chiqardim,2
8808,sendek,2
11911,yurishini,2
8809,itdan,2
16237,karvonlarga,2
8813,dunyolarcha,2
11907,sirtmoq,2
16242,qulog‘ingiz,2
11898,gapimga,2
8816,chopari,2
8817,kirovchi,2
11886,sezmagan,2
8820,qaytarg‘an,2
11064,bosmoq,2
8822,xabardan,2
8826,muddat,2
11880,bo‘zarib,2
8830,o‘rdada,2
18302,otangizg‘a,2
16260,bo‘lsun,2
17707,tortar,2
16265,xumsaning,2
16228,darichaga,2
8801,qo‘liga,2
11969,aqlingiz,2
16811,uxlag‘uchi,2
9683,hissiz,2
11041,ta’sirini,2
11044,bermasa-da,2
11049,burchakka,2
16812,halol,2
8769,boshingda,2
16203,kampirga,2
8771,bizlarga,2
9679,toj,2
8778,yatim,2
8781,emasmisan,2
11947,o‘ylamas,2
8785,chayon,2
11945,kelindan,2
8786,solig‘i,2
8788,zahri,2
11943,maqsadingizga,2
16216,nekin,2
11937,shunchaki,2
16219,ichmaysizmi,2
16223,ichmas,2
11928,qaerdan,2
8792,tan,2
16227,zo‘rg‘a-zo‘rg‘a,2
8794,adabsiz,2
8795,so‘kar,2
8796,uzrini,2
9607,qarag‘ach,2
9055,o‘ngdagi,2
18140,qullaridin,2
17806,munodi,2
9319,yara,2
11403,tizzasiga,2
11401,surildi,2
16578,boshlashg‘a,2
9320,sepish,2
9321,alamlik,2
11397,qilarliq,2
11396,sirini,2
11183,qo‘yildi,2
11395,topolmay,2
9322,xudaychi,2
9324,taxig‘a,2
11392,shartlari,2
11391,tilak,2
17940,kesish,2
9343,o‘zgarishsiz,2
11184,uyalmay,2
9524,kelgancha,2
11379,ko‘ndim,2
16588,betma-bet,2
11377,yoshingizga,2
11370,yig‘latdi,2
9352,aytingiz,2
9354,siylamag‘anda,2
9356,qaytmas,2
9357,jumladan,2
9364,bunisini,2
11176,ko‘nglida,2
11412,qoring‘a,2
9365,ko‘raylik,2
11414,ko‘kchoy,2
17977,minmakchi,2
11440,nosqovoq,2
11438,qovoqdan,2
9290,maktubda,2
16748,quloqqa,2
11435,to‘zib,2
16562,mulohazasi,2
17966,dakki,2
11432,o‘chakishkandek,2
9560,sui,2
11430,qotma,2
9302,keltirgan,2
11429,deganimiz,2
11166,tushaman,2
17961,ko‘rdik,2
16565,xayrlashar,2
11426,avliya,2
16566,qo‘shnining,2
11168,izzati,2
17786,qo‘qonliqlar,2
9557,makkor,2
11420,keling-keling,2
9311,pag‘a-pag‘a,2
16568,ko‘lagasi,2
11417,choyxonaga,2
17788,qo‘shuni,2
16735,loyxonag‘a,2
11365,ololmas,2
11364,boshimni,2
16557,ra-vishda,2
9500,kelgandir,2
17881,dasturxondan,2
11278,olmasdan,2
9432,nimaningdir,2
11276,qizingizdan,2
16716,kuchli,2
9437,qamab,2
11206,rizosizliq,2
9438,odamlari,2
17875,sahroyi,2
11267,andishasini,2
11264,mehribonchiliq,2
16677,tuban,2
9452,alhol,2
11255,qaralg‘anda,2
16679,to‘xtadilar,2
9462,tadbir,2
17857,og‘alar,2
16681,tumshug‘ini,2
16683,qolg‘andir,2
16706,hushtak,2
9470,ko‘tara,2
11246,o‘ylamasdan,2
11244,ko‘ndingiz,2
9472,ishdir,2
9473,og‘riqning,2
9490,bo‘yniga,2
11229,qolsaq,2
9419,shohimizning,2
9414,boz,2
9520,dalolatiga,2
11294,namozidan,2
9371,deganni,2
9372,huzurimizga,2
9519,onglatar,2
11188,maqsadingiz,2
9513,qarasam,2
9381,otaliqdan,2
11339,chiqarmasliq,2
11337,kirgani,2
9385,o‘girib,2
9386,huzuri,2
11331,o‘qush,2
16624,ohista-ohista,2
17908,demasa,2
9394,hudaychini,2
16629,to‘xtag‘ach,2
9396,ichkarisida,2
11317,foji’aga,2
11192,aytdim-ku,2
9397,yong‘a,2
11196,behuzurlik,2
11308,tuzsiz,2
17826,muborakbod,2
11305,to‘xtamas,2
11304,she’rlari,2
17901,varakay,2
9405,ko‘rmagandek,2
11197,berganidek,2
16559,daf’i,2
17980,qolganda,2
11612,uzoqlashqan,2
11580,belbog‘ing,2
9114,temur,2
11579,o‘g‘irlatqan,2
11578,bo‘g‘ur,2
11577,juvonmarg,2
9121,xotiri,2
11576,oldingiz,2
9122,otir,2
16462,tirab,2
9123,oliylarig‘a,2
11568,kalla,2
11566,erkalab,2
9125,atrof,2
11126,berganmiz,2
18096,deyishdi,2
11130,qarshiman,2
18089,sirrimiz,2
9144,davron,2
11562,turtib,2
18081,xudda-xudda,2
9146,salomatlik,2
16481,nihoyati,2
18079,ko‘rmay,2
11548,kasbini,2
9154,mazlumlar,2
11136,olg‘anmi,2
17767,tadbirlari,2
18066,illo,2
18107,bog‘laymiz,2
9100,shahanshohining,2
9584,tildan,2
9099,mullalari,2
16446,to‘rani,2
11610,ergashdi,2
9606,qarang,2
11114,xatda,2
11607,yusufbe,2
9063,qisiq,2
11606,ketibdi,2
16448,chiqarma,2
11120,qudalaring,2
11603,pochchang,2
11602,to‘yidan,2
9066,topshirilg‘an,2
11601,pochchangni,2
11122,yuboray,2
9067,ariza,2
9070,ahamiyatsiz,2
11594,chaqiraman,2
17761,mamlakatning,2
11593,mirshab,2
11592,yesh,2
17762,obodlig‘i,2
9076,davlatimiz,2
11590,saniki,2
9080,humoyun,2
11589,yopishdi,2
11124,berishda,2
16461,xanjarimni,2
9166,davlatning,2
9173,mute’,2
16552,nuchukkim,2
11145,og‘rimasa,2
9231,mirzakarimni,2
16751,kesmadan,2
11487,tutolmadi,2
9236,mirzakarimning,2
11482,ichishka,2
16529,eshitkanimizdek,2
11477,belga,2
16533,ta’qibni,2
11474,tuqqan,2
11472,choyingdan,2
11469,bachchang,2
9256,kishingiz,2
9258,tuz,2
17999,ruhida,2
11468,fikrida,2
11151,ikav,2
11155,ko‘nmaganda,2
9564,qahru,2
17783,boshluq,2
17996,chiqmasa,2
11460,tutal,2
17784,berigi,2
9280,shoyad,2
11458,bo‘lg‘anlar,2
16544,ko‘rinishi,2
9282,vazifani,2
11455,majnun,2
11489,qovog‘i,2
11143,pichoqni,2
18059,yovni,2
9226,chaqirishi,2
9583,yutishka,2
18049,holimiz,2
17775,tadorikini,2
11531,jinnilar,2
11530,xo‘varingni,2
9193,tumanlik,2
9194,ma’nosiga,2
9196,oxirig‘a,2
16498,qoyilman,2
11523,musallas,2
11139,uylanish,2
11521,tarjumai,2
9204,kundagi,2
16503,qo‘yabering,2
18030,shaxsiyasi,2
9573,o‘nda-so‘nda,2
16507,malikboyning,2
11505,uka,2
11142,qo‘ymang,2
16512,balan,2
9215,rost,2
16513,zarari,2
9216,xavfka,2
16514,osoni,2
9221,kamina,2
9224,o‘tabboyga,2
9568,sipohlarining,2
16833,qornini,2
9699,qiziqarliq,2
16146,qistatar,2
18722,keldingizmi,2
8136,bukib,2
18721,uchto‘rtta,2
8138,yo‘qotqan,2
12538,yotg‘an,2
8140,yuqorisig‘a,2
8143,paranjilik,2
18717,shomga,2
10856,taraddudsiz,2
8149,ochmas,2
12535,yuvmakka,2
15817,yoshsan,2
12527,kirdilar-da,2
9847,uchradi,2
8160,so‘zlaringizga,2
8162,ishona,2
12525,chiqqanda,2
9843,uchray,2
9841,taqdim,2
18701,xudoyo,2
17593,ulamodan,2
10858,bularga,2
18691,o‘lukka,2
8178,qutqazish,2
12509,haromzoda,2
8183,yashindek,2
15833,umarbek,2
15834,sovuqliq,2
15813,raqibining,2
12540,chakkasidan,2
18680,g‘alvir,2
18728,ketkanlarini,2
12592,eringga,2
16963,bo‘lsunki,2
10828,chiqmasang,2
10832,o‘ylatib,2
8058,nohaq,2
16956,uchunchisi,2
10846,qushdek,2
12576,esingdan,2
15786,bilganingizni,2
