,word,freq
5411,baxtiyor,2
5423,chaynab,2
13153,yoyildi,2
4685,kiyim-bosh,2
6375,zambilga,2
6369,fonusni,2
4698,romantik,2
6368,uchinchisi,2
13151,voqealar,2
1053,yubora,2
4688,so'kishishga,2
13145,bo'lmaganida,2
785,qashshoq,2
6356,tashladilar,2
5427,ozroq,2
5429,nienga,2
6348,turaman,2
789,yoshdagi,2
6343,nafasingni,2
1056,ikkovining,2
4697,hahgi,2
12669,g'orni,2
4738,ko'rganmisan,2
12137,narvon,2
12726,borga,2
6230,bezovta,2
818,hattoki,2
6226,ruhlari,2
4792,don,2
1073,o'zidayoq,2
6223,vahimaga,2
5476,turishini,2
819,bo'yniga,2
4797,aytishi,2
5477,rozilik,2
4798,yumib,2
1192,buyurdi,2
12656,aytish-laricha,2
6215,chirog,2
6213,yozuvlar,2
1246,etgandek,2
5355,kananing,2
6210,sharafiga,2
6209,hammasida,2
6206,engashgan,2
1240,ko'katlar,2
6205,tayanch,2
4800,qarashi,2
4804,kalima,2
4806,hamina,2
5482,takrorladi,2
4807,ishlaring,2
6203,taxtalar,2
4809,chinga,2
1238,tog'i,2
5472,ning,2
6244,topishib,2
12139,bo'laklari,2
1254,chalinar,2
5458,demoqchiman,2
12141,so'kinib,2
6284,so'zlash,2
4740,jef,2
810,tugmalari,2
4741,techerga,2
6279,so'zlaganingda,2
6276,ku,2
6275,aytganim,2
4744,rojersga,2
12148,chorak,2
6271,qilamanki,2
5461,boladan,2
1255,chelak,2
6268,eshitadi,2
6246,naridagi,2
6265,g'ilay,2
5462,o'pasan,2
4757,to'planib,2
5366,tomonimda,2
4760,xolos,2
6253,fikrlari,2
6252,boyo'g'li,2
13098,jihatdan,2
4774,udda,2
12721,qo'qqisdan,2
13094,xoxolab,2
6248,nazarlarida,2
6247,ravishcha,2
13091,ediin,2
12178,birovdan,2
5284,chehrasida,2
4926,tushundingmi,2
12910,kuchim,2
5095,buralib-buralib,2
1109,minib,2
5203,zehn,2
5204,o'qishga,2
5087,turolmadi,2
5086,o'tirardi,2
5208,darsida,2
5797,kiyimlarga,2
36,tirmizak,2
12427,jmlar,2
977,kallamni,2
5082,chizgan,2
5834,ko'raylik-chi,2
5631,orqada,2
5097,rasmi,2
12901,umrida,2
5825,so'zlashadilar,2
5635,izlarini,2
5100,suratini,2
5638,quvib,2
12433,bormayman,2
5818,o'rnatib,2
5817,ko'ndalang,2
12898,qilsinlar,2
5810,qalpoq,2
5105,novcha,2
5198,zarbidan,2
940,urmaysan,2
941,g'ashimga,2
5645,chiqqanida,2
5651,tomonlariga,2
5078,tug'ila,2
12426,bochka,2
5077,qiziqish,2
5063,tegmadi,2
5230,quvish,2
5607,yig'ilib,2
5055,joyning,2
1102,burunlarini,2
5873,topasiz,2
988,xayolimda,2
12925,ekanliklarini,2
5223,o'quvchilar,2
5867,qo'ysangiz,2
1141,turarkan,2
5059,nazari,2
1139,ko'rma,2
5611,keying,2
5865,bo'lganki,2
12823,qo'rqoqlik,2
5627,so'lga,2
1138,tega,2
5218,tuturiqsiz,2
5622,kelajakdagi,2
5623,botir,2
5070,qizdan,2
5858,yubordi-da,2
5217,avvalgi,2
981,do'q,2
5854,tomonini,2
5072,rasmlarini,2
5850,quticha,2
5848,taxtadan,2
5842,tagi,2
927,urishni,2
5108,o'ta,2
5110,qobil,2
5231,poralangan,2
12863,cbol,2
5732,orzulari,2
5159,kelmaydi-ku,2
38,ko'zoynagini,2
12486,bekkida,2
12484,xayolidan,2
5158,ko'rgingiz,2
5747,hindilar,2
12450,yilgacha,2
5748,yo'llari,2
5677,tovushigina,2
12864,so'zlayver,2
5152,yashirdi,2
12479,qutqaradi,2
39,burniga,2
12856,so'zlarimni,2
5171,dedim,2
12844,eshigini,2
970,jo'na,2
953,qalpog'ingni,2
5712,o'kinar,2
5681,sezardi,2
5683,tamoman,2
12511,sharpa,2
12851,finnman,2
12532,ko'tarishib,2
12529,kemani,2
12520,uylarda,2
12521,borayotgan,2
968,bilmaysan,2
12526,keladilar,2
5181,o'zgarib,2
5674,daraxtlarni,2
5756,yursa,2
5757,yog'i,2
5658,daraxtining,2
5111,emasdi,2
5112,xunuk,2
5116,soatiga,2
944,uraman-da,2
12455,yotaman,2
5195,o'tirg'izib,2
5120,ishladi,2
5123,barmoqlari,2
5128,rasm,2
12884,o'ttizinchi,2
5130,isb,2
5654,yura-yura,2
5777,yoritilgan,2
5775,tasavvur,2
5771,kasb,2
1115,qanchalik,2
5659,tagidagi,2
12878,ovozlari,2
5663,asar,2
5664,vaqtidagi,2
5667,qushlar,2
5767,tomirlaridagi,2
5669,to'xtagan,2
12872,o'qtalib,2
5760,patlar,2
5143,bilaman-a,2
5188,qulog'idan,2
5145,ataydilar,2
5758,qonga,2
1121,tovushining,2
5877,muvaffaqiyatsiz,2
5053,sinfning,2
5543,tashladi-da,2
12608,og'zi,2
1172,dushmanini,2
5559,etish,2
4967,orqamdan,2
5278,cho'zilgan,2
6003,pahlavon,2
6004,yigit,2
4962,g'isht,2
4982,topiladi,2
12318,nomerga,2
12312,kalitlarini,2
5556,yarashish,2
5555,ayb,2
12308,torko'chaga,2
12985,ketganlaridan,2
6000,qizig'i,2
12607,corning,2
1089,uzatdi,2
5991,qadimgi,2
5274,jon-dili,2
1004,turishdi,2
12334,birovi,2
12335,esbikni,2
5563,hanuz,2
892,hokazo,2
12604,boylam,2
12338,berk,2
5980,tayyorman,2
5267,balandlikda,2
5978,mavzuda,2
5970,menmi,2
5260,ilg'amas,2
5553,pushaymon,2
12301,nomerda,2
6030,ernas,2
5551,oyog'idan,2
1009,burchak,2
6072,ushlatib,2
12268,olishimiz,2
6070,xafalik,2
5287,partaning,2
1188,axloqsiz,2
874,bo'psan,2
4931,o'ligiga,2
5548,tashvishlanib,2
875,urolmaysan,2
6067,allaqancha,2
12275,ohnoqchi,2
1186,dushmanining,2
12610,tepa,2
6056,xohlasang,2
12295,nomer,2
12278,nomeridir,2
4942,o'ylamaganman,2
4943,borasanmi,2
969,qo'rqoqsan,2
6048,vijdonsiz,2
4947,qara-ya,2
6046,qilganda,2
12781,ogohlantirib,2
5552,oyog'iga,2
12287,turatur,2
12291,nomerni,2
12987,oshkora,2
4956,charchadim,2
6036,ag'dardi,2
5968,kimsan,2
5966,o'qiganlari,2
12402,jala,2
5034,muallimi,2
1099,tortishar,2
5905,tashlaganida,2
5915,yiroqlikda,2
1143,qoqdi,2
5918,o'yinchoq,2
5602,yaiia,2
12945,otdilar,2
5572,uzr,2
5921,nimchasini,2
5600,darak,2
5926,chirigan,2
1148,yo'1-yo'lakay,2
12367,chiroqlar,2
12806,o'ldiraman,2
5901,degaii,2
909,oting,2
5897,ajinalar,2
5042,kechikib,2
5043,keldingiz,2
12933,aksirib,2
5417,so'zlayapman,2
12391,yuragim,2
5892,so'zlashni,2
989,qo'rqmayman,2
911,isbing,2
5886,hasharot-hasharot,2
5605,azobi,2
917,yetsa,2
5883,shaklidagi,2
5232,yurak,2
5881,qumloq,2
5250,bolasining,2
5929,shoxlardan,2
5598,chaqira,2
5573,so'rash,2
4983,istasam,2
5962,orsizlarcha,2
5961,muhtoj,2
1096,sochlaridan,2
5955,shervud,2
1165,sakrab-sakrab,2
895,shaharchani,2
5952,o'tiringlar,2
5257,shu'lasida,2
53,tagidan,2
5947,tomonni,2
5946,chaldi,2
12963,qay,2
1162,tushirdi-da,2
5008,baraka,2
12798,eri,2
5583,siltab,2
5585,soqqasi,2
12588,borganlaridan,2
12362,bochkaning,2
5010,saqlagan,2
5015,joylashgan,2
5939,yaroq-aslahalar,2
5936,qilich,2
12587,istagiga,2
5594,olarman,2
5017,darsga,2
5933,kamon,2
5020,ilib,2
5022,kishilardek,2
1010,tashkil,2
11676,qo'yaylik,2
6392,dunyoga,2
374,odamzodning,2
10610,ko'rinmaydi,2
8463,shoxlarini,2
8468,qayiqlar,2
8481,qilsalar,2
10592,t,2
8488,tushirar,2
8490,nonning,2
8495,o'qilgan,2
8497,nonni,2
10577,demaydi,2
8507,topdilar,2
8511,yerlarga,2
8514,cho'kkanning,2
10571,soldim,2
8516,fikriga,2
8519,o'ldi,2
10566,kuza,2
10563,sargardon,2
8527,shuki,2
8529,botirliklariga,2
8530,shov-shuv,2
8536,lagerlariga,2
8541,pishirib,2
361,ta'zirini,2
8543,bo'lganlaridan,2
371,pora-pora,2
8450,tushuna,2
8337,to'lqini,2
376,kalta,2
10683,nutq,2
8360,nonushtaga,2
8363,bdan,2
8364,to'xtatdilar,2
10673,muzdek,2
8372,qo'shib,2
8375,baliqning,2
10667,sezdirmay,2
399,qo'yishga,2
10662,tortadigan,2
8392,soyada,2
8405,atrofi,2
8407,gullar,2
388,vaqtidan,2
10640,yo'llarida,2
8417,yotdilar,2
8421,yolg'izlik,2
386,tushki,2
8428,sog'inish,2
8432,ko'ngillari,2
10628,zulmat,2
8438,yurishiga,2
8440,ekaniga,2
8444,eshitiladigan,2
377,g'am-g'ussa,2
10550,xayrlashuvi,2
10548,missurili,2
8552,quchog'iga,2
10545,doston,2
8663,pastroqdan,2
10464,lenta,2
10463,qirib,2
10457,dalda,2
8674,g'ijirladi,2
10451,o'tiruvchilar,2
8688,niyat,2
10435,uyalganidan,2
8699,ko'rolmayman,2
8702,ezilib,2
10428,uyalgan,2
8708,ketganini,2
8715,ketishiga,2
8717,ko'nglimni,2
8736,inana,2
8740,merining,2
8741,o'tirganini,2
10396,shaltoq,2
10395,qilmagan,2
10393,qatorda,2
8756,topilmasa,2
330,kechirar,2
10387,lozhn,2
8760,yo'nalgan,2
8763,quchoqlashib,2
10466,asarlar,2
8661,qolmaslik,2
346,miyasi,2
8601,qolganliklarini,2
10542,maqtovlar,2
8569,qo'shildi-da,2
8571,edim-da,2
8580,gulxanning,2
10523,dunyoning,2
10522,yetadi,2
8583,timirskilab,2
10521,kira,2
8589,cho'kkalab,2
8594,yozdi,2
8598,ataladigan,2
10503,aql,2
8651,qayiqcha,2
8608,illinoys,2
8609,qirg'og'iga,2
8610,jo'nagan,2
8616,bundaii,2
8619,atigi,2
10497,turmushning,2
10493,nomi,2
8631,kiyimlaridan,2
8639,daryoga,2
8646,qayiqchaga,2
8647,jaranglagan,2
8339,oqizib,2
408,ishlashga,2
8769,jozibali,2
458,berishi,2
8029,yoritib,2
8037,oldilaridagi,2
10922,qiynab,2
8040,lazzat,2
8043,mahrum,2
8050,o'lar,2
8053,to'yib,2
10909,turishdan,2
8058,ko'raman-da,2
10908,sabr,2
10906,istaklari,2
8064,kechiradilar,2
8065,rohib,2
8068,o'ylamas,2
8072,obro'li,2
8073,qaroqchilarni,2
8074,juldur,2
8076,toshlar,2
8077,kulga,2
8084,savolni,2
10890,omon,2
8098,o'tning,2
10881,chaqdi-da,2
8107,zimdan,2
10873,battar,2
10931,qutqazilishi,2
463,ukasi,2
8333,quvlashib,2
8007,olgunlaricha,2
7928,komanda,2
7929,shamolga,2
7933,shunchaki,2
10998,qutqazgan,2
476,qilmaydigan,2
7946,yoyib,2
7950,bin,2
10984,boshim,2
10983,ter,2
7956,birgalikda,2
7959,oqimiga,2
10977,gumon,2
7972,yulduzlar,2
10969,ichishib,2
10968,ont,2
10967,qilolmaydi,2
7978,hanuzgacha,2
7981,azoblar,2
7983,qo'rqmasdan,2
7984,lablarida,2
7987,kelayotganini,2
466,bitirib,2
7994,poyonsiz,2
10953,bilmoqchi,2
8006,tashib,2
10866,kambag'al,2
8116,orollariga,2
8121,o'ldirmaydilar,2
10861,rojersni,2
433,shataloq,2
8249,barg,2
8250,qurti,2
151,ostonada,2
8253,vaqt-vaqti,2
10755,istak,2
428,buzilib,2
10747,jamiyatning,2
10746,jamiyatiga,2
8271,dalolat,2
8274,kirishdilar,2
10742,kutadi,2
424,zarur-ku,2
10732,pastroq,2
8300,qirg'iylari,2
8301,amerika,2
8302,shoxiga,2
10715,sezar,2
10713,xotima,2
8316,hayvon,2
8317,ketishdi,2
10710,qiqirlashlari,2
8323,turishardi,2
8325,o'qdek,2
8326,teshib,2
10766,kuniyoq,2
8243,o'tiruvchi,2
10775,sog'lig'i,2
443,bolasi,2
10860,benn,2
445,ertangi,2
8134,parishonlik,2
8135,qaroqchilarning,2
8141,kiyim-kechak,2
10848,qizamiq,2
8144,g'amlab,2
10843,ketgandan,2
8153,trubkasi,2
10836,kechalar,2
444,jimga,2
10833,keyinchalik,2
8226,tutunning,2
8166,ko'nglidan,2
8177,vijdonlari,2
8183,qauday,2
10808,kundalik,2
8195,lageri,2
10802,to'sqinlik,2
8200,salqin,2
440,o'tkazdi,2
8204,o'rmonning,2
8212,tabiatning,2
8220,yoqilgan,2
8767,naqadar,2
10379,uchtadan,2
6400,tuproqni,2
9935,gaplarni,2
9362,ehtiyoj,2
9367,o'ng'aysizlik,2
9924,qilganman,2
9370,foydalanishga,2
9373,g'ururlanar,2
9378,trubkalarini,2
245,qutulish,2
9384,marosimlariga,2
9385,ishtirok,2
9914,qilmagani,2
9390,parishon,2
9393,odatdagidek,2
9395,kam-kam,2
9396,kechga,2
9908,aytgani,2
9903,o'qiladigan,2
9403,qo'ydi-yu,2
9404,uchrashuvimiz,2
9409,jiqqa,2
9895,turing,2
9420,suhbatlashib,2
9888,ketsin,2
9425,durustroq,2
9884,bunisi,2
9430,o'rinli,2
9361,deyishga,2
9349,sulh,2
9228,boshlari,2
9341,terilarini,2
202,bo'yab,2
10036,yigirmanchi,2
10028,chiqarilib,2
9245,ushlashib,2
9247,panoh,2
9248,qirg'oqdagi,2
10008,o'pgan,2
10006,o'pdim,2
10004,chhidan,2
9992,fikri,2
9984,shodlanishga,2
9983,uchuii,2
9982,qilganing,2
9300,boyagi,2
247,yig'ishtira,2
9306,ma'yuslik,2
9310,a'zolari,2
9971,rostini,2
9970,senda,2
9314,yozish,2
9321,boshlaridan,2
9328,sanadilar,2
9957,achinib,2
9331,bosish,2
9951,o'ylamaysan,2
9881,qo'yganini,2
9435,mashg'ulotlar,2
9438,asta,2
9441,to'planishib,2
9766,ko'rinsa,2
9574,qilsam,2
9577,ko'rarsan,2
9578,aytdiki,2
9579,ko'rmading,2
9756,istardi,2
9588,achinarsan,2
9600,o'kinch,2
9604,tushingda,2
228,havoni,2
9737,tomdek,2
9621,ol-chi,2
9622,eslay,2
9623,olmasang,2
9722,sirtdan,2
9632,qolganga,2
9710,boringlar,2
9709,ma,2
9654,yig'ladingiz,2
9657,to'kkan,2
9662,deganim,2
9667,o'zginasi-ya,2
9691,turdim,2
9670,farishta,2
9690,eshitdim,2
9567,o'zingning,2
9778,ko'rmadingmi,2
9780,qachongiday,2
9828,kursida,2
9446,garperlar,2
9869,oldingmi,2
9865,jazoingni,2
9860,o'ylardi,2
9858,olmadi-da,2
9468,tasvirlab,2
9844,kursining,2
9480,tobora,2
9484,o'tishi,2
9491,butnn,2
9830,tempi,2
9827,keltirish,2
229,yorib,2
9826,so'zlashishda,2
9822,sinfga,2
9506,bo'lmasin,2
9511,ko'rganim,2
9815,bo'lmasdan,2
9810,xildagi,2
9519,zamonlardan,2
9531,uyatsizlarcha,2
9795,kanikul,2
9545,tushini,2
9547,maxfiy,2
9232,keldilar-da,2
10041,damdan,2
8773,bergani,2
8874,yum-yumaloq,2
10309,gumbaz,2
10308,yugurtirilgan,2
8889,yuzlariga,2
10297,kirmas,2
8895,bo'lishar,2
8896,g'olib,2
8900,kulishar,2
8901,og'izlari,2
176,qararkan,2
8906,qizib,2
8910,edilai,2
8911,etardi,2
10284,jazoni,2
10279,flkr,2
10278,tezligida,2
8925,qolaverdi,2
8931,sehrli,2
10271,a'zoyi-badani,2
8936,ajablandi,2
8948,yozuvni,2
8954,sog'inib,2
8957,soati,2
10249,tayyorlaiiib,2
8959,aytmaslikka,2
8961,yuzaki,2
8876,sal,2
8871,tuxum,2
10048,achindim,2
8867,boshlardilar,2
10376,basharasidan,2
8779,uyqusida,2
8783,ynziga,2
8784,kampirga,2
8785,ko'ngildan,2
8787,po'stloqni,2
8791,bilgandan,2
8792,kemaga,2
8793,kemada,2
10367,ichkilikni,2
10365,halal,2
8802,qayiqchani,2
8812,olishlarini,2
8814,uchmi,2
10348,muvaffaqiyatli,2
8831,nimaligini,2
8832,bilishni,2
10334,hosil,2
10328,gunohlari,2
8848,hikoyasi,2
10326,soch,2
8854,trubkalar,2
322,tegiza,2
8857,tushlik,2
8860,toshbaqa,2
8967,chiqaylik,2
310,choqda,2
10240,shuuday,2
8974,kor,2
9088,chekish,2
10153,khn,2
9093,shundayman,2
9100,mahalda,2
9110,tortolmaydi,2
10137,yemagan,2
10133,inening,2
10128,chiday,2
9130,trubkam,2
9132,yoningdan,2
10119,kitobdagi,2
9137,vaqtimizda,2
9140,bo'linib-bo'linib,2
9147,bo'shashgan,2
10108,kalitni,2
9153,borayin,2
9154,orqamizdan,2
190,edi-ya,2
9170,tiqilishib,2
10084,obro,2
9179,olgandek,2
200,og'zingni,2
9198,boshlariga,2
9202,chodirga,2
9218,kar,2
10163,basharalaridan,2
10166,yeydi,2
9072,tamakiga,2
9014,o'taman,2
8977,ko'rinishidan,2
8978,ishlarimizni,2
10236,hainmasi,2
8981,kelayapti,2
301,o'xshamaydi,2
8991,bermaydi,2
8994,cho'milishni,2
9000,onang,2
9002,ikkalamizning,2
10221,qo'rqinchning,2
9010,ikkovimiz,2
9016,bo'lmasang,2
9069,chekishni,2
185,aytmadimmi,2
9032,qarashiga,2
10194,jazosini,2
9042,qolaylik,2
10186,turishi,2
9049,to'xtanglar,2
9055,ma'nosini,2
10176,zarracha,2
9061,ketmagan,2
9063,shodlanishib,2
10172,boshlaydi,2
7927,qovushtirib,2
7922,eshkaklarni,2
481,qand,2
670,biridan,2
6841,qo'ysak,2
669,ignaning,2
6849,uzundan-uzoq,2
6851,hurayotir,2
6857,yoriqdan,2
11760,bormaydilar,2
6867,bull,2
6870,xudoga,2
6872,ketayozdi,2
11755,shunday-ku,2
11754,toqat,2
664,taqilgan,2
6882,soldi-da,2
6883,yoriqqa,2
6884,eshitilar-eshitilmas,2
11746,oldingda,2
6892,bolaman,2
6902,ketsam,2
6903,o'qir,2
6915,tinglay,2
11725,yuborsa,2
11717,jimirlashib,2
6928,kelmasa,2
6929,desam,2
6935,qaytmoqchi,2
6837,ishonaman,2
6830,gapirib,2
6747,qilishimiz,2
6829,og'zimizdan,2
6760,sirlarini,2
6761,beradilar,2
6763,shartnoma,2
6764,fikrni,2
6766,ma'qulladi,2
6769,tarashaga,2
6771,vaziyatda,2
6776,mashaqqat,2
6777,quyidagi,2
6781,qolsak,2
11810,kunining,2
6788,yoqasidan,2
11807,bordir,2
6795,dedingmi,2
6796,zahar,2
6797,o'shandan,2
6799,ko'rsang,2
6800,o'zidagi,2
11792,burildilar-da,2
6813,f,2
6818,tillari,2
6820,kaliti,2
6823,hisobladilar,2
6824,xaroba,2
672,o'tkazilgan,2
11711,nazarimda,2
6940,qarsillab,2
11708,atrof,2
6947,qotgan,2
7047,qatoriga,2
11634,tomchilarini,2
7055,gunohlarini,2
7056,batamom,2
11630,kavlagan,2
11627,mahal,2
11625,bormas,2
628,qolganligi,2
7071,tirsagiga,2
11615,ko'mganlarida,2
7079,telegraf,2
7080,og'izdan-og'izga,2
7085,bolalarining,2
11610,cbamasi,2
11608,qazishga,2
7091,topilib,2
7093,qohb,2
11601,borki,2
7099,o'tirishi,2
7103,qotilni,2
11597,ba'zilar,2
11591,zarari,2
7114,bo'lmasdanoq,2
7119,vazifasini,2
7128,ishlardan,2
11639,menimcha,2
7037,chog'imda,2
7036,qarigan,2
11672,boylikni,2
6949,xavf-xatar,2
6951,teshik,2
11700,nimada,2
6960,aytishlaricha,2
11689,nafaslarini,2
6979,bain,2
11677,ikkiga,2
1298,ko'targani,2
646,so'zning,2
645,edim-a,2
6989,tungi,2
6996,uyg'ongan,2
7033,qolarman,2
7000,cbiqib,2
7004,sababdan,2
638,tikkan,2
635,yoqasini,2
7017,demadi,2
11654,tushunmay,2
11653,seningcha,2
7023,yuzlarida,2
7026,chehrasini,2
7027,ko'rsatmoqchi,2
11646,topilgan,2
681,turadimi,2
11835,kelganicha,2
488,ilinib,2
751,qadamlar,2
6498,paytni,2
11995,qilolmay,2
6503,qabri,2
11994,qo'zg'alishga,2
11985,bosildi,2
6516,qaramasdan,2
6517,qocha,2
6518,yorug'lik,2
6523,cho'mib,2
744,tilni,2
6527,chiqmay,2
11977,poyloqchi,2
6540,metisning,2
6541,pachava,2
11966,g'ovur-g'uvur,2
11961,daydilar,2
738,qush,2
6552,tarqab,2
11957,badanlari,2
11954,juvonmarg,2
724,qiziqtira,2
11946,tushishi,2
11944,ketdi-ku,2
11943,unisi,2
6581,ishimni,2
6495,egilib-bukilib,2
6487,o'tlarni,2
6741,o'lganimiz,2
12007,ketsak,2
12065,sandiqni,2
12064,ming'illadi-da,2
6403,eshitilmadi,2
6408,yog'ochga,2
6409,tobutga,2
6413,tobutning,2
12053,hovuch,2
6420,yoritdi,2
6425,qirqar,2
6434,pulning,2
761,minnatdorchilik,2
6439,doktorga,2
6447,go'r,2
6449,pulga,2
12031,hindiga,2
12030,qopni,2
12027,kumush,2
6459,haydab,2
84,pechkaning,2
6462,qasos,2
12022,maslahat,2
6468,esimdan,2
12016,ishimizni,2
6476,tumshug'i,2
6482,pichog'ini,2
6584,yutsin,2
6592,mushtlashib,2
6593,yurganman,2
6597,sevib,2
6664,uydagi,2
6665,itlar,2
6666,hurar,2
6667,bolalarda,2
6677,zavodga,2
11876,yo'lidagi,2
6685,oqibati,2
6686,o'lsa,2
699,xafachiliklarini,2
6691,kutish,2
6693,minutcha,2
6694,bizmi,2
6707,ahmoqlik,2
6709,demay,2
11855,o'ynadilar,2
6718,bilardi,2
11852,o'yinini,2
6723,yuborsang,2
6724,parvo,2
6731,qo'ymaysanmi,2
6732,ishonasanmi,2
11842,bog'lanib,2
6736,turaylik,2
11840,ishonaver,2
6738,bo'g'ib,2
6655,yo'ldagi,2
712,xafachiliklarni,2
6648,tilsiz,2
6621,ketaman,2
6598,yoqlab,2
11925,chirkin,2
11922,"ikkinchi""si",2
11920,ikkinchisini,2
89,taxlitda,2
6609,munosabat,2
6611,qilayin,2
721,yuboradilar,2
11916,damlarini,2
6619,o'tirishning,2
6620,ketaver,2
11910,anovi,2
11899,to'sar,2
6630,eslayolmaydi,2
6631,uzoqroqqa,2
11906,g'animat,2
11904,burchagida,2
6635,ko'rpaga,2
715,uchundir,2
6638,qabrga,2
6639,osmondagi,2
6643,uvlashi,2
6644,alomat,2
11900,kutganlariday,2
7129,milcha,2
7131,afzal,2
7133,siqilib,2
11204,himoyachiga,2
11201,qaratdi,2
11198,himoyachisi,2
7654,yo'q-da,2
128,tiqilib,2
11183,meft,2
7663,yumshab,2
11181,o'sba,2
7671,daraja,2
11174,zalda,2
7678,kunlardagi,2
7680,doimiy,2
530,tikildi,2
7689,mazasi,2
7691,ko'rmishi,2
7694,solmoqchi,2
7698,shaylanib,2
7701,sinf,2
7707,kular,2
7709,devorlar,2
7715,sezmas,2
11145,liq,2
11144,kishdar,2
11143,zali,2
7720,otilib,2
7722,qildi-da,2
11202,guvohlardan,2
11205,guvohdan,2
7134,manzaraga,2
11206,qilishingiz,2
7542,tinchlandi,2
7544,parvosizlik,2
7547,cho'g,2
11276,yashiringan,2
7557,o'zimga,2
7560,bezor,2
11268,so'zlang,2
11267,chiqaribroq,2
11266,tovushingizni,2
11264,o'nglab,2
7570,taxtaning,2
7573,kelmagan,2
7574,yorig'iga,2
11260,so'radilar,2
7577,qoldi-da,2
11255,soyerni,2
11233,jinoyatni,2
11228,birontasini,2
11226,guvohlar,2
11225,tafsilotini,2
11224,voqealarning,2
543,ko'ylagi,2
7623,umrim,2
7625,bihnayman,2
11212,kishisini,2
7724,uzala,2
11137,yotog'iga,2
11135,fikrga,2
11133,chiqaradigan,2
7823,daryosining,2
7824,kengligi,2
7825,milga,2
7830,makon,2
7831,orolda,2
7836,turganlaridan,2
503,hisoblardi,2
11057,yashar,2
7853,qaroqchilarga,2
139,ekan-a,2
7871,oziq-ovqatlarni,2
11036,binosining,2
7878,dengizining,2
7879,qasoskori,2
7883,aytinglar,2
7887,sevikli,2
11025,topolmadilar,2
7889,yodlab,2
11023,suhbatlaridan,2
11021,o'ldiradilar,2
11018,qonuni,2
491,umidda,2
7902,go'shtini,2
7903,qayerdandir,2
7911,qasoskor,2
7821,shaharchadan,2
7818,maslahatiga,2
11075,mining,2
7768,achchiq,2
522,cho'milging,2
7736,ko'taradi,2
11132,sudning,2
7740,qilganliklarini,2
11126,becbora,2
7749,so'ka,2
11120,gaplardan,2
7756,etdilar,2
11114,qochar,2
11112,kirmoqchi,2
11110,ertalabdan,2
7774,hasrat,2
11076,sababini,2
7776,xayrixohlik,2
7777,qilmasligi,2
7780,uyidan,2
7782,piravordida,2
7789,qo'ygansan,2
7790,qaymoq,2
11090,turinglar,2
11084,qolishni,2
7806,qayg'u-hasrat,2
7808,tuza,2
11078,asli,2
7541,join,2
7536,to'ldirib,2
7535,qoshig'ini,2
11440,kavlaymiz,2
7234,balo,2
600,ko'ylagining,2
117,pol,2
7246,solishga,2
594,yuzidagi,2
11499,ba'zilarining,2
11497,olaqol,2
11496,brilyantlarni,2
7260,alaxsirab,2
7262,yarmisini,2
7266,o'y,2
7267,qaltirar,2
7273,oldilari,2
7274,qorong'ilashib,2
11481,uylarning,2
588,tikib,2
11477,haftalab,2
7283,aytish,2
7291,tushimga,2
11464,ketadilar-da,2
11462,dunyolarini,2
7304,yotadigan,2
7306,bog'lagan,2
7308,azobidan,2
7313,kechalaii,2
7233,osmondan,2
11508,brilyantlar,2
7231,aytganlarini,2
7176,yig'lagani,2
11574,qo'ymaydi,2
615,asti,2
7141,manzara,2
7145,dedilar,2
7151,g'amgin,2
7156,kirn,2
7158,bo'linglar,2
11557,ulushingni,2
7169,chekindi,2
11549,egilgan,2
7175,o'ldirganim,2
7182,mo'ljalga,2
7230,so'roqda,2
7183,qilarlik,2
607,cho'milib,2
7202,guldirab,2
7205,balosi,2
11524,istaganingcha,2
7208,g'azabi,2
7212,salomat,2
11521,ekansan-ku,2
11520,tentak,2
7219,shaytonga,2
7222,qo'yishi,2
11453,ko'madilar,2
11437,bo'isa,2
7534,choy,2
7335,sezdiki,2
11370,ochishga,2
7433,tuyulardi,2
7437,o'rindan,2
11363,chiqarmaslikka,2
11362,voqealarni,2
11361,yuzaga,2
11358,berishdan,2
7447,18,2
11349,doimo,2
127,nafasi,2
7462,holati,2
555,shamolning,2
11333,eddar,2
7474,ko'rpalar,2
11326,tunlar,2
7492,qo'shimcha,2
7493,suyuq,2
11313,xalqning,2
554,mag'rurlanar,2
7508,hammasiga,2
7509,farqsiz,2
7515,qutqazish,2
7526,o'tga,2
11289,bormidi,2
7533,toniga,2
7426,ataluvchi,2
7424,atan,2
7417,dorivorlarga,2
7364,xalqining,2
11430,finnga,2
7345,vijdoni,2
575,ranjigan,2
7349,qamoqxonaning,2
7353,qamoqxona,2
7354,chekkasidagi,2
11423,birida,2
7356,qurilgan,2
7357,g'ishtdan,2
7359,qorovul,2
11421,kechirish,2
11416,izlash,2
7415,iste'mol,2
7376,o'g'irlash,2
7379,masalani,2
7385,tashvishlar,2
7389,unutgan,2
7396,hovlisi,2
7397,umidsizlikka,2
11392,hindini,2
7401,go'zalliklari,2
7405,ilgarigidek,2
11383,tushira,2
7411,ko'rgan-bilgan,2
4664,kishisi,2
8498,tushirgan,2
2725,darslarini,2
13571,yonginasida,2
2022,halollik,2
2020,qaznoqqa,2
4031,gunohkor,2
4028,pashshani,2
2671,chiranish,2
13581,yurgandirlar,2
2673,ko'tarilgan,2
1552,sekinlik,2
4014,jasorat,2
13588,qolmoqchi,2
2677,mustahkam,2
